cell_unit,long,lat,Acorn Woodpecker,White-breasted Nuthatch,Clark's Nutcracker,House Wren,White-headed Woodpecker,Swainson's Thrush,Pacific-slope Flycatcher,Hermit Warbler,Purple Finch,Orange-crowned Warbler,Williamson's Sapsucker,Mourning Dove,MacGillivray's Warbler,Brewer's Blackbird,Western Bluebird,Mountain Quail,Blue-gray Gnatcatcher,Lazuli Bunting,Yellow-rumped Warbler,Dark-eyed Junco,American Robin,House Finch,Northern Flicker,Western Tanager,Red-breasted Nuthatch,Mountain Bluebird,Warbling Vireo,Common Poorwill,Black-headed Grosbeak,Mountain Chickadee,Brown Creeper,Nashville Warbler,Evening Grosbeak,Band-tailed Pigeon,Pileated Woodpecker,Dusky Flycatcher,Red-naped Sapsucker,Pine Siskin,Red-tailed Hawk,Olive-sided Flycatcher,Oak Titmouse,Common Nighthawk,Fox Sparrow,Red-breasted Sapsucker,California Scrub-Jay,American Kestrel,Red Crossbill,Golden-crowned Kinglet,Western Wood-Pewee,Woodhouse's Scrub-Jay,Common Raven,Hairy Woodpecker,Ash-throated Flycatcher,Green-tailed Towhee,Steller's Jay,Plumbeous Vireo,California Quail,Hermit Thrush,Hutton's Vireo,Townsend's Solitaire,Spotted Towhee,Bushtit,Cassin's Vireo,Hammond's Flycatcher,Lesser Goldfinch,Pacific Wren,Black-backed Woodpecker,Wrentit,Western Kingbird,Wilson's Warbler,Pygmy Nuthatch,Downy Woodpecker,Sooty Grouse,White-throated Swift,Gray Flycatcher,Violet-green Swallow,California Towhee,Cassin's Finch,Red-shouldered Hawk,Chipping Sparrow,Nuttall's Woodpecker,Rufous-crowned Sparrow,Rock Wren,Bewick's Wren,Brewer's Sparrow,Yellow Warbler,Canyon Wren,Bullock's Oriole,Phainopepla,Vaux's Swift,Osprey,Black Phoebe,Eurasian Collared-Dove,Chestnut-backed Chickadee,Yellow-breasted Chat,Lawrence's Goldfinch,Wild Turkey,Tree Swallow,Song Sparrow,Brown-headed Cowbird,California Thrasher,burnYear,Nitrogen,LMA,Cellulose,Calcium,Chlorophylls,Fiber,Lignin,NSC,Phenolics,Phosphorus,Potassium,Starch,Sugar,Sulfur
C6413_U1,-119.03590082446622,37.01876647567765,0.373134328358209,5.313432835820896,0.1791044776119403,0.7761194029850746,9.656716417910447,0.08955223880597014,0.14925373134328357,7.313432835820896,2.4029850746268657,0.04477611940298507,0.8805970149253731,0.014925373134328358,20.35820895522388,0.029850746268656716,0.208955223880597,60.59701492537314,0,0.417910447761194,247.92537313432837,0.05970149253731343,5.507462686567164,0.13432835820895522,5.104477611940299,473.55223880597015,421.089552238806,0.04477611940298507,0.029850746268656716,0.014925373134328358,2.4776119402985075,167.17910447761193,0.208955223880597,51.44776119402985,0.029850746268656716,0.014925373134328358,0.1791044776119403,372.2089552238806,1.7014925373134329,0.014925373134328358,0.014925373134328358,27.686567164179106,0.05970149253731343,1.2985074626865671,4.2388059701492535,3.1044776119402986,0.07462686567164178,0,0.1791044776119403,146.49253731343285,1.626865671641791,0,2.417910447761194,0.5970149253731343,0.31343283582089554,37.223880597014926,7.597014925373134,1.0149253731343284,0,27.850746268656717,0.3582089552238806,9.119402985074627,4.432835820895522,0,0.19402985074626866,0.04477611940298507,0.04477611940298507,0.05970149253731343,0,0.14925373134328357,0,0.029850746268656716,0,0,0,0,0,0,0.05970149253731343,0,0,0,0,0,0,0.029850746268656716,0,0.835820895522388,0,0,0,0,0,0,0.014925373134328358,0,0,0,0,0,0,0,0,NA,16.03211557010426,265.3390550701066,124.5795885281493,9.095997138862899,42.07243814640982,265.03522573155027,183.67070470013277,300.8865134286074,77.35895618210888,1.1489729612307396,7.393855674317287,52.01357908047477,213.77953565199584,0.9418823571974928
C6413_U2,-119.02701865782629,37.019720722968685,7.894736842105263,0.8947368421052632,0.47368421052631576,0.39473684210526316,5.842105263157895,0,0.07894736842105263,0.9210526315789473,1.1578947368421053,0.02631578947368421,0.7894736842105263,0.3684210526315789,3.3947368421052633,0,0.05263157894736842,276.7368421052632,0,4.578947368421052,243.1315789473684,0.5526315789473685,8.710526315789474,1.1578947368421053,9.763157894736842,1143.1842105263158,308.60526315789474,0.2631578947368421,0,0,11.868421052631579,113.36842105263158,18.81578947368421,0.9736842105263158,0.4473684210526316,3.263157894736842,4.868421052631579,35.31578947368421,21.342105263157894,0.10526315789473684,0.9473684210526315,3.789473684210526,0.05263157894736842,3.263157894736842,3.1842105263157894,28.36842105263158,0.6578947368421053,0,0.10526315789473684,139.6578947368421,42.73684210526316,0,7.7894736842105265,2.710526315789474,0,12.578947368421053,819.6842105263158,0.18421052631578946,0.02631578947368421,3.8421052631578947,4.5,1.3421052631578947,1.0263157894736843,0,0.7631578947368421,0.05263157894736842,0,0,0.02631578947368421,2.526315789473684,0.02631578947368421,0.47368421052631576,0,0,0,0,0.05263157894736842,0,0.02631578947368421,0,0,0,0,0.02631578947368421,0,0.02631578947368421,0,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.268198656522928,274.5753254684562,121.13381407831312,8.886330020109371,40.76363678799872,262.6366503787185,180.50958108794504,307.34165634749087,78.97198376493745,1.1339479661223697,7.415755811221609,52.58940874684114,219.8722110922152,0.9014165287376693
C6414_U1,-118.99257473183985,37.01932638024957,1.5492957746478873,7.563380281690141,0.04225352112676056,0.5352112676056338,23.887323943661972,0.056338028169014086,0.056338028169014086,0.09859154929577464,1.380281690140845,0.09859154929577464,0.16901408450704225,0.04225352112676056,1.4647887323943662,0.014084507042253521,0.2112676056338028,104.85915492957747,0,0,144.85915492957747,0.19718309859154928,256.49295774647885,0.1267605633802817,5.915492957746479,694.1549295774648,572.0281690140845,0.056338028169014086,0.04225352112676056,0.056338028169014086,1.943661971830986,237.90140845070422,8.32394366197183,0.7746478873239436,0.19718309859154928,0.19718309859154928,0.028169014084507043,41.19718309859155,3.3098591549295775,0.14084507042253522,0.014084507042253521,5.23943661971831,0.19718309859154928,2.4225352112676055,2.6619718309859155,2.788732394366197,0.014084507042253521,0.014084507042253521,0.4225352112676056,231.73239436619718,0.5774647887323944,0.014084507042253521,11.154929577464788,8.549295774647888,0.11267605633802817,0.43661971830985913,65.02816901408451,0.09859154929577464,0.08450704225352113,5.47887323943662,1.3661971830985915,34.183098591549296,0.5211267605633803,0.056338028169014086,0.36619718309859156,0.056338028169014086,0,0.08450704225352113,0.014084507042253521,0.16901408450704225,0,0.04225352112676056,0,0,0,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.39436619718309857,0.04225352112676056,0,0.028169014084507043,0.014084507042253521,0,0,0,0,0,0,0,0,0,0.04225352112676056,0,0,0.028169014084507043,0,0,0,0,0,0,0,NA,13.480621117736819,308.6605075901431,135.32442836619347,8.728067536504973,40.188099487387205,299.0560545564342,204.70344772544217,297.86041178756017,67.9624323320253,1.0116045270822829,6.335965707016845,54.629889195186834,206.14355781682073,0.7115315868177847
C6414_U2,-118.99398174111991,37.02757205618801,2.23943661971831,1.1267605633802817,0.1267605633802817,0.014084507042253521,11.774647887323944,0.028169014084507043,0.014084507042253521,0.11267605633802817,1.7464788732394365,0.2112676056338028,2.0140845070422535,0.056338028169014086,0.028169014084507043,0.014084507042253521,0.3380281690140845,16.197183098591548,0.014084507042253521,0,126.07042253521126,3.5774647887323945,282.2676056338028,0.07042253521126761,7.126760563380282,99,299.0845070422535,0.07042253521126761,0,0.056338028169014086,1.4366197183098592,285.3380281690141,8.338028169014084,0.352112676056338,0.1267605633802817,0,0.1267605633802817,3.5211267605633805,0.028169014084507043,0.09859154929577464,0,15.577464788732394,0.04225352112676056,0.5070422535211268,0.028169014084507043,0.09859154929577464,0.08450704225352113,0.014084507042253521,4.211267605633803,74.71830985915493,1.3098591549295775,0,3.3661971830985915,22.056338028169016,0.16901408450704225,0,137.08450704225353,0.04225352112676056,0.028169014084507043,110.7605633802817,0.028169014084507043,4.394366197183099,0.4647887323943662,0,0.971830985915493,0.028169014084507043,0,0.014084507042253521,0.9154929577464789,0.028169014084507043,0,0.014084507042253521,0.028169014084507043,0,0,0.028169014084507043,0.014084507042253521,0,0.028169014084507043,0.014084507042253521,0.014084507042253521,0,0.014084507042253521,0.04225352112676056,0.15492957746478872,0,0,0,0,0,0.014084507042253521,0,0.04225352112676056,0,0,0,0,0,0,0,0,0,0,NA,12.407110413805663,311.00813343561634,138.92536451386837,8.184750743303292,38.73149428989197,315.25537818802314,206.56742333525054,306.7848978081485,69.54804119089333,0.9817365779601015,6.207144895566787,54.54729364439904,215.39171543176602,0.6801666497156108
C6430_U1,-119.22358209036139,37.0146819072333,67.80555555555556,0.3472222222222222,0.08333333333333333,2.9444444444444446,0.125,0.08333333333333333,126.69444444444444,0.25,109.58333333333333,0.2777777777777778,0.08333333333333333,59.43055555555556,0.1527777777777778,0,0.125,57.611111111111114,0.1388888888888889,0.6944444444444444,6.666666666666667,0.9166666666666666,74.875,0.013888888888888888,8.527777777777779,160.38888888888889,19.22222222222222,0,0.2638888888888889,0.041666666666666664,141.18055555555554,1.2361111111111112,4.555555555555555,9.180555555555555,0.1527777777777778,0.8055555555555556,0.027777777777777776,0.5138888888888888,0.125,0,0,0.5972222222222222,0.3194444444444444,1.2638888888888888,0.05555555555555555,0.08333333333333333,0.6111111111111112,0.027777777777777776,0.013888888888888888,0.2777777777777778,15.041666666666666,0.3055555555555556,2.4722222222222223,22.541666666666668,0.1527777777777778,0.08333333333333333,71.77777777777777,30,0,2.4027777777777777,16.22222222222222,0.3472222222222222,160.01388888888889,0.20833333333333334,438.34722222222223,0.3611111111111111,0.5,0.125,0,0.1527777777777778,0,0.06944444444444445,0,0.3055555555555556,0,0,0,0,0,0,0,0,0,0.013888888888888888,0.013888888888888888,0,0,0,0,0.013888888888888888,0,0,0,0.013888888888888888,0,0.16666666666666666,0,0.013888888888888888,0,0,0,0,0,NA,17.243584557877902,210.37199955663206,150.78961115606435,8.139101456384699,44.49710202781057,325.0563615512338,203.15281929315324,298.12477357997693,69.88677838837313,1.1818717567565944,7.222367107646092,47.228414026504126,211.4667467553946,1.1863135574846857
C6430_U2,-119.22027246723529,37.02517739646583,107.33333333333333,9.98611111111111,0.06944444444444445,0.09722222222222222,0.5,0.027777777777777776,0.4583333333333333,0,5.847222222222222,0,0.6388888888888888,38.05555555555556,0.19444444444444445,0.5,0.18055555555555555,498.2361111111111,4.888888888888889,0.041666666666666664,0.875,0.08333333333333333,50.833333333333336,0,18.208333333333332,594.9305555555555,23.055555555555557,0.09722222222222222,0.3333333333333333,0.4583333333333333,87.36111111111111,2.7222222222222223,0.08333333333333333,4.819444444444445,0.027777777777777776,0,0.16666666666666666,0.4583333333333333,0,0,0,4.222222222222222,1.9444444444444444,1.5,0.06944444444444445,0.05555555555555555,64.02777777777777,0.027777777777777776,0.05555555555555555,1.3611111111111112,628.2083333333334,2.5833333333333335,0.08333333333333333,5.416666666666667,18.416666666666668,0.041666666666666664,87.51388888888889,1.2638888888888888,122.08333333333333,0.9861111111111112,3.111111111111111,0.5555555555555556,90.94444444444444,8.055555555555555,5.638888888888889,0.05555555555555555,4.583333333333333,0.05555555555555555,0,8.98611111111111,0.013888888888888888,0.05555555555555555,0,0.05555555555555555,0,0.013888888888888888,0.027777777777777776,0.041666666666666664,0.5138888888888888,0,0.013888888888888888,0,0.9027777777777778,0,0.013888888888888888,0.06944444444444445,0,0,0,0.013888888888888888,0.06944444444444445,0,0.013888888888888888,3.1805555555555554,0,0,0,0.1527777777777778,0,0,0,0,0,NA,15.70093464469565,233.2779990107585,144.67165265201095,8.212320578659059,44.56314260527741,313.33900444868004,201.2229592260453,305.20426007108506,70.96104597520738,1.1421921596884135,7.018388246077323,49.24156762188963,216.77126738755055,1.0740253634609622
C6430_U3,-119.22888984241735,37.024336831798465,110.69565217391305,0.17391304347826086,0.028985507246376812,0,0.057971014492753624,0.057971014492753624,182,0.07246376811594203,9.478260869565217,0.043478260869565216,0.014492753623188406,11.666666666666666,38.43478260869565,0.043478260869565216,0.10144927536231885,92.52173913043478,0.014492753623188406,0.9565217391304348,0.10144927536231885,2.391304347826087,245.82608695652175,0,17.73913043478261,65.94202898550725,4.492753623188406,0,1.6376811594202898,0.014492753623188406,213.69565217391303,1.0579710144927537,0.2608695652173913,23.420289855072465,0.07246376811594203,0.043478260869565216,0,0.15942028985507245,0.014492753623188406,0,0,0.7246376811594203,0.014492753623188406,0.4492753623188406,0.15942028985507245,0.014492753623188406,15.782608695652174,0.028985507246376812,0.043478260869565216,0.028985507246376812,4.086956521739131,0.30434782608695654,0.4057971014492754,3.550724637681159,0.043478260869565216,0.043478260869565216,12.927536231884059,9.695652173913043,2.1594202898550723,1.4492753623188406,10.797101449275363,0.8405797101449275,249.57971014492753,0.2608695652173913,276.39130434782606,0,0.43478260869565216,40.20289855072464,0,2.782608695652174,0,0,0,0,0,0,0,0.2608695652173913,0.2028985507246377,0,0,0,0,0,0,0,0,0.028985507246376812,0,0,0,0,0,0.4782608695652174,0,0,0.014492753623188406,0.014492753623188406,0,0,0,0,0,NA,18.223927038072212,190.8594219330953,147.644422344577,8.112668721524937,45.79909862715572,317.128456592181,193.042689537505,303.81583829310244,72.8144108070389,1.2061506842314438,7.763296345474987,45.8791749446655,218.7918742941727,1.2275202314882507
C6453_U1,-119.16660963132776,37.00733040009491,5.554054054054054,3.4594594594594597,0,0.02702702702702703,10.337837837837839,0.0945945945945946,0.44594594594594594,9.567567567567568,1.4594594594594594,0.06756756756756757,0.28378378378378377,0.05405405405405406,0.6891891891891891,0.04054054054054054,0.32432432432432434,20.283783783783782,0.02702702702702703,0.05405405405405406,15.68918918918919,3.689189189189189,51.75675675675676,0.02702702702702703,16.635135135135137,928.4324324324324,279.6621621621622,0.5540540540540541,0,0.013513513513513514,9.972972972972974,14.81081081081081,59.986486486486484,5.851351351351352,0.3783783783783784,2.027027027027027,5.054054054054054,0.43243243243243246,0.2972972972972973,0,0,0.3918918918918919,0.02702702702702703,0.7432432432432432,0,0.2702702702702703,0.2972972972972973,0.13513513513513514,0.05405405405405406,21.16216216216216,2.0135135135135136,0.02702702702702703,2.689189189189189,8.337837837837839,0.3918918918918919,0,267.9864864864865,0.3918918918918919,0.08108108108108109,1.1486486486486487,0.013513513513513514,1.6756756756756757,208.6891891891892,0.013513513513513514,4.202702702702703,0.04054054054054054,0,0.02702702702702703,0,0.13513513513513514,0.02702702702702703,0.04054054054054054,0.05405405405405406,0.02702702702702703,0,0,0,0,0,0,0.013513513513513514,0,0.013513513513513514,0,0,0,0,0.013513513513513514,0,0,0.013513513513513514,0,0,0,0,0,0.013513513513513514,0,0,0,0,0,0,NA,14.190176163468466,268.308119484526,148.75281281172616,8.850766751682935,39.798494510184454,325.97175707653594,216.42397773780135,289.4864922027115,61.410662128373765,1.1071437786835507,6.457736053624033,51.65647760644886,199.26694239840808,0.9068899278579104
C6453_U2,-119.15495097601936,37.00702001571833,1.4487179487179487,0.7948717948717948,0,0.23076923076923078,1.8846153846153846,0.0641025641025641,2.3461538461538463,5.384615384615385,177.32051282051282,1.7564102564102564,0.10256410256410256,0.10256410256410256,41.94871794871795,0.02564102564102564,0,28.897435897435898,0.038461538461538464,7.064102564102564,12.102564102564102,1.564102564102564,283.5769230769231,0.3076923076923077,9.91025641025641,504.38461538461536,158.35897435897436,0.38461538461538464,16.71794871794872,0.038461538461538464,122.52564102564102,9.487179487179487,44.35897435897436,47.717948717948715,0.1282051282051282,0.28205128205128205,0.8333333333333334,1.2307692307692308,0.8461538461538461,0,0,0.5512820512820513,0.01282051282051282,0.6282051282051282,0.1794871794871795,0.5641025641025641,0.14102564102564102,0.038461538461538464,0.01282051282051282,14.76923076923077,1.1025641025641026,0.0641025641025641,8.73076923076923,1.0897435897435896,0.3076923076923077,0.10256410256410256,49.51282051282051,2.269230769230769,0.07692307692307693,6.730769230769231,0.41025641025641024,0.28205128205128205,378.4230769230769,0.02564102564102564,39.666666666666664,0.20512820512820512,0,103.08974358974359,0,0.1282051282051282,0.01282051282051282,1.1025641025641026,0.10256410256410256,0,0.01282051282051282,0.01282051282051282,0.02564102564102564,0,0,0,0.01282051282051282,0,0,0,0.01282051282051282,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.637092777738609,252.94899142583003,138.96514021448647,9.104568384996677,39.75723593765611,302.83387761100136,201.18533156608973,296.0853802112277,64.98224681993986,1.1334750317742905,7.205706550461844,50.70010622692403,205.82656967266465,0.976462788572808
C6495_U1,-119.11914011690827,36.98693133863446,86.46153846153847,1.5076923076923077,0.35384615384615387,0,0.5384615384615384,0.2153846153846154,0.4153846153846154,0.015384615384615385,7.723076923076923,0,0.26153846153846155,0.16923076923076924,0.015384615384615385,0,0.1076923076923077,8.96923076923077,0.07692307692307693,0.2,0.27692307692307694,0.015384615384615385,40.8,0,4.292307692307692,613.1692307692308,40.03076923076923,0.07692307692307693,0.27692307692307694,0.1076923076923077,129.64615384615385,2.9692307692307693,2.0923076923076924,5.092307692307692,0.3230769230769231,0.38461538461538464,0.06153846153846154,0.1076923076923077,0.16923076923076924,0,0,0.03076923076923077,0.015384615384615385,1.3076923076923077,0.03076923076923077,0.3230769230769231,0.3230769230769231,0,0.046153846153846156,0.27692307692307694,16.76923076923077,0,3.3076923076923075,3.9076923076923076,0.3230769230769231,0,90.66153846153846,0.3230769230769231,0,0.6615384615384615,0.09230769230769231,0.9538461538461539,78.38461538461539,0.03076923076923077,1.0615384615384615,0.18461538461538463,0.5384615384615384,0.015384615384615385,0,0.046153846153846156,0.03076923076923077,0.015384615384615385,0,0.03076923076923077,0,0.07692307692307693,0,0.09230769230769231,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,NA,17.522843660894186,206.80303055320616,142.73835178407464,8.872584738306351,44.140856701059185,301.9337680665482,188.76436167626244,297.3075776723331,71.84934135251,1.2221696591877156,7.9270592734999665,47.176273084455765,212.35370687043473,1.1302911444471955
C6495_U2,-119.12498398601865,36.98981905287188,11.661538461538461,0.5076923076923077,0,0,0.4153846153846154,0.015384615384615385,2.0307692307692307,0.046153846153846156,0.3076923076923077,0.015384615384615385,0,0.06153846153846154,0.015384615384615385,0,0,2.6615384615384614,0,0.015384615384615385,0.16923076923076924,0,16.246153846153845,0,17.015384615384615,41.63076923076923,4.3538461538461535,0.015384615384615385,0,0,19.446153846153845,0.18461538461538463,0.046153846153846156,0.8615384615384616,0.046153846153846156,0.03076923076923077,0.03076923076923077,0.1076923076923077,0.03076923076923077,0,0.13846153846153847,0.03076923076923077,0.27692307692307694,0.15384615384615385,0.06153846153846154,0,0.06153846153846154,0,0.03076923076923077,0.015384615384615385,3.3384615384615386,0,25,3.4153846153846152,0.06153846153846154,0,73.96923076923076,0,0,0.4461538461538462,0.06153846153846154,0.07692307692307693,8.36923076923077,0.16923076923076924,0.8307692307692308,0.015384615384615385,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.03076923076923077,0,0,0,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0.015384615384615385,0,0,0.015384615384615385,0.07692307692307693,0.015384615384615385,0.03076923076923077,0,0,0,0,0,0,0,0,NA,16.891576958570596,215.23610741587234,142.06473352177267,8.04859655503537,44.482759480584356,300.9479916217902,187.7980616034918,300.02743594424777,75.15901580333403,1.1746428452055175,7.630670938650736,48.19603401175471,214.06238177591908,1.050048621820372
C6496_U1,-119.07430051807835,36.986898977026385,1.6224489795918366,2.938775510204082,0.05102040816326531,0.3673469387755102,11.60204081632653,0.01020408163265306,0.04081632653061224,0.3979591836734694,1.3061224489795917,0,0.11224489795918367,0.02040816326530612,0.6428571428571429,0.01020408163265306,2.673469387755102,184.08163265306123,0.01020408163265306,0.05102040816326531,112.33673469387755,0.09183673469387756,20.510204081632654,0.8163265306122449,8.63265306122449,275.4183673469388,190.40816326530611,0.16326530612244897,0.02040816326530612,0.02040816326530612,1.4285714285714286,85.22448979591837,5.76530612244898,0.16326530612244897,0.08163265306122448,0.4897959183673469,0.08163265306122448,112.70408163265306,1.6428571428571428,0.01020408163265306,0.01020408163265306,60.30612244897959,0.04081632653061224,2.9693877551020407,9.418367346938776,1.5714285714285714,0.02040816326530612,0,0.08163265306122448,15.540816326530612,2.806122448979592,0.01020408163265306,0.5510204081632653,5.112244897959184,0.09183673469387756,36.01020408163265,139.57142857142858,0.1836734693877551,0.02040816326530612,4.816326530612245,4.489795918367347,18,1.5510204081632653,0.061224489795918366,0.3469387755102041,0.01020408163265306,0.01020408163265306,0.030612244897959183,0,0.3163265306122449,0,0.05102040816326531,0,0,0,0.030612244897959183,0.04081632653061224,0.05102040816326531,0.7040816326530612,0.08163265306122448,0,0.01020408163265306,0,0.01020408163265306,0,0,0,0.08163265306122448,0.01020408163265306,0,0.01020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.589960791783009,298.5233109334078,129.1622186551157,8.012625785287783,42.9444875540747,287.4867240210543,192.62200326643725,304.3425809533341,78.97542422033933,1.0543151537706157,6.854850826042551,53.63558344993034,215.1092490115823,0.7636280311256739
C6496_U2,-119.0824165425615,36.984449550672736,1.9870129870129871,0.5844155844155844,0,1.2987012987012987,8.064935064935066,0.025974025974025976,0.09090909090909091,0.6233766233766234,2.909090909090909,0.23376623376623376,0.14285714285714285,0.025974025974025976,58.36363636363637,0.03896103896103896,0.4155844155844156,135.93506493506493,0.012987012987012988,7.298701298701299,40.58441558441559,1.8311688311688312,43.27272727272727,0.05194805194805195,12.012987012987013,1171.1688311688313,296.2597402597403,0.14285714285714285,0.18181818181818182,0.025974025974025976,12.909090909090908,56.74025974025974,13.935064935064934,10.2987012987013,1.7792207792207793,0.18181818181818182,0.11688311688311688,60.42857142857143,0.8701298701298701,0.05194805194805195,0.025974025974025976,17.7012987012987,0.23376623376623376,2.064935064935065,13.61038961038961,2.948051948051948,0.09090909090909091,0.05194805194805195,0.05194805194805195,158.2077922077922,3.1818181818181817,0.012987012987012988,2.727272727272727,2.5454545454545454,0.12987012987012986,18.675324675324674,184.42857142857142,0.15584415584415584,0.05194805194805195,2.8181818181818183,0.6103896103896104,48.38961038961039,4.857142857142857,0.05194805194805195,0.6623376623376623,0,0,0.07792207792207792,0,0.07792207792207792,0.012987012987012988,1.844155844155844,0.012987012987012988,0,0,0,0.012987012987012988,0.025974025974025976,0.15584415584415584,0,0,0,0,0.012987012987012988,0,0,0,0,0.025974025974025976,0,0.025974025974025976,0,0.012987012987012988,0,0,0,0,0,0,0,0,0,0,NA,14.0118662938894,305.23084922231544,131.45817355978028,8.67444028544664,40.91406841129152,290.82011537706273,207.24087422377556,290.4502680107213,66.26421814285914,1.05751386296256,6.488681910926573,54.961649093842226,196.6116121569545,0.7514008402476738
C6497_U1,-119.02676242361665,36.9855303189768,1.3088235294117647,0.39705882352941174,2.1911764705882355,2.5441176470588234,6.161764705882353,0.14705882352941177,0.19117647058823528,0.029411764705882353,0.6470588235294118,0.029411764705882353,1.6911764705882353,0.16176470588235295,18.941176470588236,0.014705882352941176,0.6176470588235294,246.01470588235293,0.014705882352941176,4.117647058823529,35.48529411764706,0.3235294117647059,22.205882352941178,0.17647058823529413,7.632352941176471,80.01470588235294,690.8676470588235,0.16176470588235295,0.029411764705882353,0,0.7794117647058824,103,7.117647058823529,1.25,0.07352941176470588,0,0.08823529411764706,6.0588235294117645,3,0.014705882352941176,0.058823529411764705,12.808823529411764,0.07352941176470588,0.8823529411764706,3.1911764705882355,3.485294117647059,0.04411764705882353,0.014705882352941176,0.08823529411764706,51.279411764705884,0.6911764705882353,0,2.4705882352941178,1.1911764705882353,0.22058823529411764,6.970588235294118,79.32352941176471,0.6176470588235294,0,5.602941176470588,0.014705882352941176,18.13235294117647,2.1470588235294117,0,0.058823529411764705,0,0,0.10294117647058823,0,0.5,0.014705882352941176,0.058823529411764705,0,0,0,0.029411764705882353,0,0,0.20588235294117646,0,0.014705882352941176,0,0,0.014705882352941176,0,0.014705882352941176,0,0,0,0,0.014705882352941176,0,0,0,0,0,0.014705882352941176,0,0,0,0,0,0,NA,14.906589341051458,276.4675848458879,136.57526413108536,8.519050259223537,41.612673229772575,300.23463907925026,200.3950290345726,300.30770162876246,71.66308408833049,1.0713984737569406,6.647642325780165,52.38122883077407,209.67852923736152,0.8683800944789253
C6497_U2,-119.03644126787088,36.983634143814186,3.985294117647059,0.8970588235294118,0.5147058823529411,0.19117647058823528,3.2794117647058822,0.058823529411764705,0.22058823529411764,0.16176470588235295,0.3088235294117647,0.16176470588235295,0.6470588235294118,0.8970588235294118,4.602941176470588,0.08823529411764706,0.5588235294117647,287.02941176470586,0.16176470588235295,0.058823529411764705,110.5,0.16176470588235295,166.8235294117647,0.17647058823529413,6.25,226.83823529411765,413.13235294117646,0.04411764705882353,0.04411764705882353,0.058823529411764705,0.8529411764705882,121.51470588235294,20.558823529411764,0.47058823529411764,0.1323529411764706,0.6470588235294118,0.07352941176470588,5.352941176470588,0.8970588235294118,0.029411764705882353,0,8.647058823529411,0.014705882352941176,0.9264705882352942,7.205882352941177,1.4558823529411764,0.07352941176470588,0,0.029411764705882353,217.85294117647058,2.7794117647058822,0,4.955882352941177,3.25,0.14705882352941177,1.9705882352941178,146.23529411764707,0.11764705882352941,0,47.38235294117647,0.10294117647058823,2.676470588235294,2.7941176470588234,0,0.9264705882352942,0.029411764705882353,0,0.07352941176470588,0,0.08823529411764706,0,0.36764705882352944,0.014705882352941176,0,0,0.014705882352941176,0,0,1.3088235294117647,0,0,0,0,0,0,0,0.014705882352941176,0.10294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.08576744608924,307.80159315563515,128.1319193328551,7.56678414187899,41.52654262430939,291.7349809568136,196.14967022569041,309.1211785105737,77.15968791298022,1.0208946665885175,6.686834659934857,54.5832367368721,217.15768096332388,0.7744497235062252
C6498_U1,-118.99233013021563,36.98951128215019,2.25,3.138888888888889,0.6666666666666666,0,11.194444444444445,0.7222222222222222,0,0.027777777777777776,0.027777777777777776,0.2222222222222222,1.0277777777777777,0.16666666666666666,0.027777777777777776,0,0.2222222222222222,71.27777777777777,0,0,0.08333333333333333,0.2222222222222222,1.8611111111111112,0,18.083333333333332,249.75,147.13888888888889,0.1388888888888889,0,0.027777777777777776,6.416666666666667,45.47222222222222,6.611111111111111,34.27777777777778,0.1111111111111111,0,0.1111111111111111,0,0.7222222222222222,0,0,0.027777777777777776,0,1.3055555555555556,0.027777777777777776,0.8611111111111112,0.25,0,0.05555555555555555,2.5833333333333335,1.0833333333333333,0,3.3333333333333335,9.166666666666666,0.2777777777777778,0,303.0833333333333,0.027777777777777776,0,0.3333333333333333,0.027777777777777776,4.888888888888889,5.666666666666667,0,1.2222222222222223,0,0.05555555555555555,0,0,0.027777777777777776,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.879822595064159,265.4556259250477,143.109764900978,9.204322982602063,40.30698870602148,314.0445218875859,206.44178828638428,294.74085049458984,65.67879305504322,1.1146808865237865,6.7614363876695665,51.21913221262788,206.8840642502567,0.8981039434059811
